OTUID,CSM3660,CSM3664,CSM3665,negative1,negative2,NEGATIVEEL1,NEGATIVEEL2,C15.44.1I,C15.44.1M,C15.44.1R,C15.44.2C,C15.44.2I,C15.44.2M,C15.44.2R,C15.44.3C,C15.44.3I,C15.44.3M,C15.44.3R,C15.44.G1,C15.44.G2,C15.44.G3,C16.01.1C,C16.01.1I,C16.01.1M,C16.01.1R,C16.01.2C,C16.01.2I,C16.01.2M,C16.01.2R,C16.01.3C,C16.01.3I,C16.01.3M,C16.01.3R,C16.01.G1,C16.01.G2,C16.02.1C,C16.02.1I,C16.02.1M,C16.02.1R,C16.02.2C,C16.02.2I,C16.02.2M,C16.02.2R,C16.02.3C,C16.02.3I,C16.02.3M,C16.02.3R,C16.02.G1,C16.02.G2,C16.03.1C,C16.03.1I,C16.03.1M,C16.03.1R,C16.03.2I,C16.03.2M,C16.03.2R,C16.03.3C,C16.03.3I,C16.03.3M,C16.03.3R,C16.03.4C,C16.03.4I,C16.03.4M,C16.03.4R,C16.03.G1,C16.14.1C,C16.14.1I,C16.14.1M,C16.14.1R,C16.14.2C,C16.14.2I,C16.14.2M,C16.14.2R,C16.14.3C,C16.14.3I,C16.14.3M,C16.14.3R,C16.14.G1,C16.14.G2,C16.14.G3,C16.15.1C,C16.15.1I,C16.15.1M,C16.15.1R,C16.15.2C,C16.15.2I,C16.15.2M,C16.15.2R,C16.15.3C,C16.15.3I,C16.15.3M,C16.15.3R,C16.15.G1,C16.15.G2,C16.15.G3,C16.17.1C,C16.17.1I,C16.17.1M,C16.17.1R,C16.17.2C,C16.17.2I,C16.17.2M,C16.17.2R,C16.17.3C,C16.17.3I,C16.17.3M,C16.17.3R,C16.17.G1,C16.17.G2,C16.17.G3,CSM3429.1C,CSM3429.1I,CSM3429.1M,CSM3429.1R,CSM3429.2C,CSM3429.2I,CSM3429.2M,CSM3429.2R,CSM3429.3C,CSM3429.3I,CSM3429.3M,CSM3429.3R,CSM3429.G1,CSM3429.G2,CSM3429.G3,CSM3432.1I,CSM3432.1M,CSM3432.1R,CSM3432.2C,CSM3432.2I,CSM3432.2M,CSM3432.2R,CSM3432.3C,CSM3432.3I,CSM3432.3M,CSM3432.3R,CSM3432.G1,CSM3432.G2,CSM3432.G3,CSM3432.W.1C,CSM3432.W.1I,CSM3432.W.1M,CSM3432.W.1R,CSM3432.W.2C,CSM3432.W.2I,CSM3432.W.2M,CSM3432.W.2R,CSM3432.W.3C,CSM3432.W.3I,CSM3432.W.3M,CSM3432.W.3R,CSM3432.W.4C,CSM3432.W.4I,CSM3432.W.4M,CSM3432.W.4R,CSM3433.G1,CSM3433.G2,CSM3433.G3,CSM3433.S.1C,CSM3433.S.1I,CSM3433.S.1M,CSM3433.S.1R,CSM3433.S.2C,CSM3433.S.2I,CSM3433.S.2M,CSM3433.S.2R,CSM3433.S.3C,CSM3433.S.3I,CSM3433.S.3M,CSM3433.S.3R,CSM3433.W.1C,CSM3433.W.1I,CSM3433.W.1M,CSM3433.W.1R,CSM3433.W.2C,CSM3433.W.2I,CSM3433.W.2M,CSM3433.W.2R,CSM3433.W.3C,CSM3433.W.3I,CSM3433.W.3M,CSM3433.W.3R,CSM3445.1C,CSM3445.1I,CSM3445.1M,CSM3445.1R,CSM3445.2C,CSM3445.2I,CSM3445.2M,CSM3445.2R,CSM3445.3I,CSM3445.G1,CSM3445.G2,CSM3445.G3,CSM3467.1C,CSM3467.1I,CSM3467.1M,CSM3467.2I,CSM3467.2M,CSM3467.2R,CSM3467.3I,CSM3467.4I,CSM3467.G1,CSM3467.G2,CSM3467.G3,CSM3490.G1,CSM3490.G2,CSM3490.G3,CSM3490.Q.1C,CSM3490.Q.1I,CSM3490.Q.1M,CSM3490.Q.1R,CSM3490.W.1I,CSM3490.W.1M,CSM3490.W.1R,CSM3490.W.2C,CSM3490.W.2I,CSM3490.W.2M,CSM3490.W.2R,CSM3490.W.3C,CSM3490.W.3I,CSM3490.W.3M,CSM3490.W.3R,CSM3490.W.4C,CSM3490.W.4I,CSM3490.W.4M,CSM3490.W.4R,CSM3503.Q.1C,CSM3503.Q.1I,CSM3503.Q.1M,CSM3503.Q.1R,CSM3503.Q.2C,CSM3503.Q.2I,CSM3503.Q.2M,CSM3503.Q.2R,CSM3503.S.1C,CSM3503.S.1I,CSM3503.S.1M,CSM3503.S.1R,CSM3503.W.1C,CSM3503.W.1I,CSM3503.W.1M,CSM3503.W.1R,CSM3503.W.2C,CSM3503.W.2I,CSM3503.W.2M,CSM3503.W.2R,CSM3503.W.3C,CSM3503.W.3I,CSM3503.W.3M,CSM3503.W.3R,CSM3503.W.4C,CSM3503.W.4I,CSM3503.W.4M,CSM3503.W.4R,CSM3508.G1,CSM3508.G2,CSM3508.G3,CSM3508.Q.1C,CSM3508.Q.1I,CSM3508.Q.1M,CSM3508.Q.1R,CSM3508.Q.2I,CSM3508.Q.2M,CSM3508.Q.2R,CSM3508.Q.3C,CSM3508.Q.3I,CSM3508.Q.3M,CSM3508.Q.3R,CSM3508.Q.4C,CSM3508.Q.4I,CSM3508.Q.4M,CSM3508.Q.4R,CSM3508.S.1C,CSM3508.S.1I,CSM3508.S.1M,CSM3508.S.1R,CSM3508.S.2C,CSM3508.S.2I,CSM3508.S.2M,CSM3508.S.2R,CSM3508.S.3C,CSM3508.S.3M,CSM3508.S.3R,CSM3508.W.1C,CSM3508.W.1M,CSM3508.W.1R,CSM3508.W.2C,CSM3508.W.2I,CSM3508.W.2M,CSM3508.W.2R,CSM3508.W.3C,CSM3508.W.3I,CSM3508.W.3M,CSM3508.W.3R,CSM3522.1C,CSM3522.1I,CSM3522.1M,CSM3522.1R,CSM3522.2C,CSM3522.2I,CSM3522.2M,CSM3522.2R,CSM3522.3I,CSM3522.G1,CSM3522.G2,CSM3522.G3,CSM3523.G1,CSM3523.G2,CSM3523.G3,CSM3523.S.1C,CSM3523.S.1I,CSM3523.S.1M,CSM3523.S.1R,CSM3523.S.2C,CSM3523.S.2I,CSM3523.S.2M,CSM3523.S.2R,CSM3523.S.3C,CSM3523.S.3I,CSM3523.S.3M,CSM3523.S.3R,CSM3523.W.1C,CSM3523.W.1I,CSM3523.W.1M,CSM3523.W.1R,CSM3523.W.2C,CSM3523.W.2I,CSM3523.W.2M,CSM3523.W.2R,CSM3523.W.3C,CSM3523.W.3I,CSM3523.W.3M,CSM3523.W.3R,JR044rn.1I,JR044rn.1M,JR044rn.1R,JR044rn.2C,JR044rn.2I,JR044rn.2M,JR044rn.2R,JR044rn.3C,JR044rn.3I,JR044rn.3M,JR044rn.3R,JR044rn.4C,JR044rn.4I,JR044rn.4M,JR044rn.4R,JR044rn.5C,JR044rn.5I,JR044rn.5M,JR044rn.5R,JR044rn.6I,JR044rn.6M,JR044rn.6R,JR053.10I,JR053.10M,JR053.10R,JR053.1C,JR053.1I,JR053.1M,JR053.1R,JR053.2C,JR053.2I,JR053.2M,JR053.2R,JR053.3C,JR053.3I,JR053.3M,JR053.3R,JR053.4C,JR053.4I,JR053.4M,JR053.4R,JR053.5C,JR053.5I,JR053.5M,JR053.6I,JR053.6R,JR053.7C,JR053.7I,JR053.7M,JR053.7R,JR053.8C,JR053.8I,JR053.8M,JR053.8R,JR064.1C,JR064.1I,JR064.1M,JR064.1R,JR064.2C,JR064.2I,JR064.2M,JR064.2R,JR064.3C,JR064.3I,JR064.3M,JR064.3R,JR064.4C,JR064.4I,JR064.4M,JR064.4R,JR064.G1,JR064.G2,JR064.G3,SRCmin1.1C,SRCmin1.1I,SRCmin1.1M,SRCmin1.1R,SRCmin1.2C,SRCmin1.2I,SRCmin1.2M,SRCmin1.2R,SRCmin1.3C,SRCmin1.3I,SRCmin1.3M,SRCmin1.3R,SRCmin1.4C,SRCmin1.4I,SRCmin1.4M,SRCmin1.4R,SRCmin1.G1,SRCmin1.G2,SRCmin1.G3,SRCmul1.1I,SRCmul1.1M,SRCmul1.1R,SRCmul1.2C,SRCmul1.2I,SRCmul1.2M,SRCmul1.2R,SRCmul1.3I,SRCmul1.4I,SRCmul1.5I,SRCmul1.6I,SRCmul1.G1,SRCmul1.G2,SRCmul2.1C,SRCmul2.1I,SRCmul2.1M,SRCmul2.1R,SRCmul2.2C,SRCmul2.2I,SRCmul2.2M,SRCmul2.2R,SRCmul2.3I,SRCmul2.4I,SRCmul2.5I,SRCmul2.6I,SRCmul2.G1,SRCmul2.G2,SRCmul2.G3,SRCset1.G1,SRCset1.G2,SRCset1.Q.1C,SRCset1.Q.1I,SRCset1.Q.1M,SRCset1.Q.1R,SRCset1.Q.2C,SRCset1.Q.2I,SRCset1.Q.2M,SRCset1.Q.2R,SRCset1.S.1C,SRCset1.S.1I,SRCset1.S.1M,SRCset1.S.1R,SRCset1.S.2C,SRCset1.S.2I,SRCset1.S.2M,SRCset1.S.2R,SRCset1.W.1C,SRCset1.W.1I,SRCset1.W.1M,SRCset1.W.2C,SRCset1.W.2I,SRCset1.W.2M,SRCset1.W.2R,SRCset1.W.3C,SRCset1.W.3I,SRCset1.W.3M,SRCset1.W.3R,SRCset1.W.4C,SRCset1.W.4I,SRCset1.W.4M,SRCset1.W.4R,SRCset2.1C,SRCset2.1I,SRCset2.1M,SRCset2.1R,SRCset2.2C,SRCset2.2M,SRCset2.2R,SRCset2.3I,SRCset2.4I,Taxon,Confidence
000c4160b8af6e2e38947dece2f37e59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria,0.996982767
0022b0f5c0d039f7a706bdf2ae5e1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Cryptosporangiaceae;D_5__Fodinicola;D_6__metagenome,0.810089223
00551ef3430146b9c45a531ff2090462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales,0.965685886
006aae8abd50fb54e47d118bcdedcf06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria,0.994091273
00859ba60ed5d131eddc5eb5f01d7dea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Bosea,0.91706409
0094b3067931f115eb0c32d7215247d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unassigned,0.948985219
00b7976ce8aee0b037519e9c73182bb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas,0.970490446
00ba0dbd4913c515cd65d2dd2a8c4d61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,855,15,4019,941,0,0,636,77,138,646,1206,0,0,0,0,0,530,88,0,384,503,0,72,160,413,0,9,7187,16,0,0,26,21,257,955,1434,271,0,12,311,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales,0.769903708
